,Lat,Lon,sst_Summer
41764,26.5,-175.5,28.6605
41765,26.5,-174.5,28.630072
41766,26.5,-173.5,28.567444
41767,26.5,-172.5,28.473997
41768,26.5,-171.5,28.392157
41769,26.5,-170.5,28.30836
41770,26.5,-169.5,28.222488
41771,26.5,-168.5,28.161829
41772,26.5,-167.5,28.099405
41773,26.5,-166.5,28.027216
41774,26.5,-165.5,27.968763
41775,26.5,-164.5,27.917429
41776,26.5,-163.5,27.879408
41777,26.5,-162.5,27.854132
41778,26.5,-161.5,27.793337
41779,26.5,-160.5,27.705877
41780,26.5,-159.5,27.618431
41781,26.5,-158.5,27.567701
41782,26.5,-157.5,27.51232
41783,26.5,-156.5,27.43402
41784,26.5,-155.5,27.363714
41785,26.5,-154.5,27.275995
41786,26.5,-153.5,27.169128
41787,26.5,-152.5,27.068428
41788,26.5,-151.5,26.98186
41789,26.5,-150.5,26.874605
41790,26.5,-149.5,26.708303
41791,26.5,-148.5,26.498922
41792,26.5,-147.5,26.304083
41793,26.5,-146.5,26.127207
41794,26.5,-145.5,25.933256
41795,26.5,-144.5,25.727583
41796,26.5,-143.5,25.572638
41797,26.5,-142.5,25.476603
41798,26.5,-141.5,25.386322
41799,26.5,-140.5,25.303701
41800,26.5,-139.5,25.199549
41801,26.5,-138.5,25.108286
41802,26.5,-137.5,25.018631
41803,26.5,-136.5,24.946432
41804,26.5,-135.5,24.832283
41805,26.5,-134.5,24.712793
41806,26.5,-133.5,24.575891
41807,26.5,-132.5,24.426672
41808,26.5,-131.5,24.292183
41809,26.5,-130.5,24.188225
41810,26.5,-129.5,24.114122
41811,26.5,-128.5,24.054436
41812,26.5,-127.5,23.979652
41813,26.5,-126.5,23.977617
41814,26.5,-125.5,24.001823
41815,26.5,-124.5,23.980196
41816,26.5,-123.5,23.883024
41817,26.5,-122.5,23.807985
41818,26.5,-121.5,23.746992
41819,26.5,-120.5,23.736557
41820,26.5,-119.5,23.875595
41821,26.5,-118.5,24.105635
41822,26.5,-117.5,24.509153
41823,26.5,-116.5,25.14946
41824,26.5,-115.5,25.490915
41825,26.5,-114.5,26.312883
41826,26.5,-113.5,28.13208
41827,26.5,-112.5,30.043777
41828,26.5,-111.5,30.480715
41829,26.5,-110.5,31.434034
41830,26.5,-109.5,32.352764
41831,26.5,-108.5,32.296757
41832,26.5,-107.5,31.708725
41833,26.5,-106.5,31.224314
41834,26.5,-105.5,30.92401
41835,26.5,-104.5,30.749832
41836,26.5,-103.5,30.603685
41837,26.5,-102.5,30.471857
41838,26.5,-101.5,30.352503
41839,26.5,-100.5,30.22846
41840,26.5,-99.5,30.08539
41841,26.5,-98.5,29.934504
41842,26.5,-97.5,29.90316
41843,26.5,-96.5,30.075958
41844,26.5,-95.5,30.253159
41845,26.5,-94.5,30.401754
41846,26.5,-93.5,30.531878
41847,26.5,-92.5,30.57493
41848,26.5,-91.5,30.46447
41849,26.5,-90.5,30.50352
41850,26.5,-89.5,30.5274
41851,26.5,-88.5,30.532516
41852,26.5,-87.5,30.463915
41853,26.5,-86.5,30.460428
41854,26.5,-85.5,30.540075
41855,26.5,-84.5,30.617622
41856,26.5,-83.5,30.574837
41857,26.5,-82.5,30.573685
41858,26.5,-81.5,30.503454
41859,26.5,-80.5,30.296976
41860,26.5,-79.5,30.256668
41861,26.5,-78.5,30.268167
41862,26.5,-77.5,30.248674
41863,26.5,-76.5,30.178925
41864,26.5,-75.5,29.990149
41865,26.5,-74.5,29.967428
41866,26.5,-73.5,29.989885
41867,26.5,-72.5,30.041174
41868,26.5,-71.5,30.06714
41869,26.5,-70.5,30.052076
41870,26.5,-69.5,30.007761
41871,26.5,-68.5,29.956102
41872,26.5,-67.5,29.927267
41873,26.5,-66.5,29.894629
41874,26.5,-65.5,29.836119
41875,26.5,-64.5,29.804193
41876,26.5,-63.5,29.868101
41877,26.5,-62.5,29.84466
41878,26.5,-61.5,29.78894
41879,26.5,-60.5,29.730644
41880,26.5,-59.5,29.676752
41881,26.5,-58.5,29.612877
41882,26.5,-57.5,29.564745
41883,26.5,-56.5,29.53743
41884,26.5,-55.5,29.51145
41885,26.5,-54.5,29.463152
41886,26.5,-53.5,29.396757
41887,26.5,-52.5,29.310171
41888,26.5,-51.5,29.1845
41889,26.5,-50.5,29.073217
41890,26.5,-49.5,28.961235
41891,26.5,-48.5,28.860365
41892,26.5,-47.5,28.78457
41893,26.5,-46.5,28.696436
41894,26.5,-45.5,28.628382
41895,26.5,-44.5,28.547968
41896,26.5,-43.5,28.462145
41897,26.5,-42.5,28.38024
41898,26.5,-41.5,28.292418
41899,26.5,-40.5,28.225206
41900,26.5,-39.5,28.160767
41901,26.5,-38.5,28.086243
41902,26.5,-37.5,28.004858
41903,26.5,-36.5,27.905428
41904,26.5,-35.5,27.748575
41905,26.5,-34.5,27.616714
41906,26.5,-33.5,27.478132
41907,26.5,-32.5,27.350016
41908,26.5,-31.5,27.26224
41909,26.5,-30.5,27.158575
41910,26.5,-29.5,27.040129
41911,26.5,-28.5,26.911049
41912,26.5,-27.5,26.759146
41913,26.5,-26.5,26.621033
41914,26.5,-25.5,26.474966
41915,26.5,-24.5,26.286636
41916,26.5,-23.5,26.00025
41917,26.5,-22.5,25.818563
41918,26.5,-21.5,25.692492
41919,26.5,-20.5,25.627207
41920,26.5,-19.5,25.657127
41921,26.5,-18.5,25.581778
41922,26.5,-17.5,25.321373
41923,26.5,-16.5,24.793242
41924,26.5,-15.5,24.044184
41925,26.5,-14.5,23.47217
41926,26.5,-13.5,23.25955
41927,26.5,-12.5,23.284494
41928,26.5,-11.5,23.184
41929,26.5,-10.5,23.050985
41930,26.5,-9.5,23.067123
41931,26.5,-8.5,23.209005
41932,26.5,-7.5,23.359694
41933,26.5,-6.5,23.494913
41934,26.5,-5.5,23.62754
41935,26.5,-4.5,23.761734
41936,26.5,-3.5,23.90415
41937,26.5,-2.5,24.04428
41938,26.5,-1.5,24.18756
41939,26.5,-0.5,24.328568
41940,26.5,0.5,24.471273
41941,26.5,1.5,24.6219
41942,26.5,2.5,24.785063
41943,26.5,3.5,24.979614
41944,26.5,4.5,25.1844
41945,26.5,5.5,25.386816
41946,26.5,6.5,25.584227
41947,26.5,7.5,25.769793
41948,26.5,8.5,25.94398
41949,26.5,9.5,26.112417
41950,26.5,10.5,26.287535
41951,26.5,11.5,26.488281
41952,26.5,12.5,26.693054
41953,26.5,13.5,26.894468
41954,26.5,14.5,27.099249
41955,26.5,15.5,27.300661
41956,26.5,16.5,27.504118
41957,26.5,17.5,27.6896
41958,26.5,18.5,27.830338
41959,26.5,19.5,27.898432
41960,26.5,20.5,27.927864
41961,26.5,21.5,27.94822
41962,26.5,22.5,27.966589
41963,26.5,23.5,28.00055
41964,26.5,24.5,28.04467
41965,26.5,25.5,28.091476
41966,26.5,26.5,28.135592
41967,26.5,27.5,28.190184
41968,26.5,28.5,28.262701
41969,26.5,29.5,28.33579
41970,26.5,30.5,28.427414
41971,26.5,31.5,28.511389
41972,26.5,32.5,28.695099
41973,26.5,33.5,29.125132
41974,26.5,34.5,29.871046
41975,26.5,35.5,30.464045
41976,26.5,36.5,31.157051
41977,26.5,37.5,31.076544
41978,26.5,38.5,31.067636
41979,26.5,39.5,31.177216
41980,26.5,40.5,31.309141
41981,26.5,41.5,31.511477
41982,26.5,42.5,31.756514
41983,26.5,43.5,32.00114
41984,26.5,44.5,32.244484
41985,26.5,45.5,32.501087
41986,26.5,46.5,32.780415
41987,26.5,47.5,33.212215
41988,26.5,48.5,33.902763
41989,26.5,49.5,34.758167
41990,26.5,50.5,35.078384
41991,26.5,51.5,35.067726
41992,26.5,52.5,34.90007
41993,26.5,53.5,34.663242
41994,26.5,54.5,34.26533
41995,26.5,55.5,33.780186
41996,26.5,56.5,33.72029
41997,26.5,57.5,33.353916
41998,26.5,58.5,32.810966
41999,26.5,59.5,32.26436
42000,26.5,60.5,31.836287
42001,26.5,61.5,30.959473
42002,26.5,62.5,30.52916
42003,26.5,63.5,30.554186
42004,26.5,64.5,30.516655
42005,26.5,65.5,30.422981
42006,26.5,66.5,30.284653
42007,26.5,67.5,29.669802
42008,26.5,68.5,28.87412
42009,26.5,69.5,28.233461
42010,26.5,70.5,27.934496
42011,26.5,71.5,27.820711
42012,26.5,72.5,27.759058
42013,26.5,73.5,27.715128
42014,26.5,74.5,27.676636
42015,26.5,75.5,27.642973
42016,26.5,76.5,27.612291
42017,26.5,77.5,27.58962
42018,26.5,78.5,27.565203
42019,26.5,79.5,27.54033
42020,26.5,80.5,27.518576
42021,26.5,81.5,27.494116
42022,26.5,82.5,27.472097
42023,26.5,83.5,27.46026
42024,26.5,84.5,27.458971
42025,26.5,85.5,27.457832
42026,26.5,86.5,27.454733
42027,26.5,87.5,27.453117
42028,26.5,88.5,27.450323
42029,26.5,89.5,27.449585
42030,26.5,90.5,27.451797
42031,26.5,91.5,27.46261
42032,26.5,92.5,27.473257
42033,26.5,93.5,27.484238
42034,26.5,94.5,27.49502
42035,26.5,95.5,27.505266
42036,26.5,96.5,27.5157
42037,26.5,97.5,27.525068
42038,26.5,98.5,27.537157
42039,26.5,99.5,27.547987
42040,26.5,100.5,27.559336
42041,26.5,101.5,27.568033
42042,26.5,102.5,27.578278
42043,26.5,103.5,27.590996
42044,26.5,104.5,27.606697
42045,26.5,105.5,27.630844
42046,26.5,106.5,27.652779
42047,26.5,107.5,27.676573
42048,26.5,108.5,27.699432
42049,26.5,109.5,27.72439
42050,26.5,110.5,27.746729
42051,26.5,111.5,27.769966
42052,26.5,112.5,27.794945
42053,26.5,113.5,27.816376
42054,26.5,114.5,27.841349
42055,26.5,115.5,27.863886
42056,26.5,116.5,27.875069
42057,26.5,117.5,27.910383
42058,26.5,118.5,28.236282
42059,26.5,119.5,28.490921
42060,26.5,120.5,28.671799
42061,26.5,121.5,29.047327
42062,26.5,122.5,29.463272
42063,26.5,123.5,29.856436
42064,26.5,124.5,30.188677
42065,26.5,125.5,30.338633
42066,26.5,126.5,30.370028
42067,26.5,127.5,30.429434
42068,26.5,128.5,30.479462
42069,26.5,129.5,30.461075
42070,26.5,130.5,30.368927
42071,26.5,131.5,30.271875
42072,26.5,132.5,30.302164
42073,26.5,133.5,30.327234
42074,26.5,134.5,30.31983
42075,26.5,135.5,30.338572
42076,26.5,136.5,30.35447
42077,26.5,137.5,30.357437
42078,26.5,138.5,30.359842
42079,26.5,139.5,30.339201
42080,26.5,140.5,30.206497
42081,26.5,141.5,30.085327
42082,26.5,142.5,29.982733
42083,26.5,143.5,29.893118
42084,26.5,144.5,29.88504
42085,26.5,145.5,29.933992
42086,26.5,146.5,29.994654
42087,26.5,147.5,30.004057
42088,26.5,148.5,29.945526
42089,26.5,149.5,29.945265
42090,26.5,150.5,29.97795
42091,26.5,151.5,29.95823
42092,26.5,152.5,29.853659
42093,26.5,153.5,29.815697
42094,26.5,154.5,29.804459
42095,26.5,155.5,29.785135
42096,26.5,156.5,29.751398
42097,26.5,157.5,29.738111
42098,26.5,158.5,29.765009
42099,26.5,159.5,29.812658
42100,26.5,160.5,29.853317
42101,26.5,161.5,29.819372
42102,26.5,162.5,29.746786
42103,26.5,163.5,29.697649
42104,26.5,164.5,29.62684
42105,26.5,165.5,29.568985
42106,26.5,166.5,29.491636
42107,26.5,167.5,29.43255
42108,26.5,168.5,29.422037
42109,26.5,169.5,29.360708
42110,26.5,170.5,29.246004
42111,26.5,171.5,29.147745
42112,26.5,172.5,29.169813
42113,26.5,173.5,29.111383
42114,26.5,174.5,28.99269
42115,26.5,175.5,28.90953
42116,26.5,176.5,28.952291
42117,26.5,177.5,28.92459
42118,26.5,178.5,28.858694
42119,26.5,179.5,28.799395
42120,27.5,-179.5,28.628893
42121,27.5,-178.5,28.598265
42122,27.5,-177.5,28.566484
42123,27.5,-176.5,28.549494
42124,27.5,-175.5,28.517382
42125,27.5,-174.5,28.456472
42126,27.5,-173.5,28.411713
42127,27.5,-172.5,28.339706
42128,27.5,-171.5,28.274607
42129,27.5,-170.5,28.182367
42130,27.5,-169.5,28.109955
42131,27.5,-168.5,28.067099
42132,27.5,-167.5,28.013906
42133,27.5,-166.5,27.954597
42134,27.5,-165.5,27.877335
42135,27.5,-164.5,27.783972
42136,27.5,-163.5,27.699652
42137,27.5,-162.5,27.662111
42138,27.5,-161.5,27.607336
42139,27.5,-160.5,27.549507
42140,27.5,-159.5,27.497934
42141,27.5,-158.5,27.456442
42142,27.5,-157.5,27.404139
42143,27.5,-156.5,27.370356
42144,27.5,-155.5,27.290262
42145,27.5,-154.5,27.166542
42146,27.5,-153.5,27.06781
42147,27.5,-152.5,26.974619
42148,27.5,-151.5,26.917435
42149,27.5,-150.5,26.807291
42150,27.5,-149.5,26.616526
42151,27.5,-148.5,26.425322
42152,27.5,-147.5,26.262842
42153,27.5,-146.5,26.107222
42154,27.5,-145.5,25.932016
42155,27.5,-144.5,25.748962
42156,27.5,-143.5,25.59418
42157,27.5,-142.5,25.468964
42158,27.5,-141.5,25.350784
42159,27.5,-140.5,25.21878
42160,27.5,-139.5,25.090294
42161,27.5,-138.5,24.95756
42162,27.5,-137.5,24.809814
42163,27.5,-136.5,24.710394
42164,27.5,-135.5,24.59926
42165,27.5,-134.5,24.458227
42166,27.5,-133.5,24.300682
42167,27.5,-132.5,24.131105
42168,27.5,-131.5,23.97621
42169,27.5,-130.5,23.86218
42170,27.5,-129.5,23.806883
42171,27.5,-128.5,23.754404
42172,27.5,-127.5,23.673742
42173,27.5,-126.5,23.642313
42174,27.5,-125.5,23.639929
42175,27.5,-124.5,23.60488
42176,27.5,-123.5,23.494696
42177,27.5,-122.5,23.423754
42178,27.5,-121.5,23.368383
42179,27.5,-120.5,23.321136
42180,27.5,-119.5,23.433134
42181,27.5,-118.5,23.664808
42182,27.5,-117.5,24.129868
42183,27.5,-116.5,24.629274
42184,27.5,-115.5,24.678324
42185,27.5,-114.5,24.90948
42186,27.5,-113.5,27.953146
42187,27.5,-112.5,31.242708
42188,27.5,-111.5,30.910744
42189,27.5,-110.5,31.49823
42190,27.5,-109.5,31.770014
42191,27.5,-108.5,31.539045
42192,27.5,-107.5,31.169168
42193,27.5,-106.5,30.879951
42194,27.5,-105.5,30.748985
42195,27.5,-104.5,30.652931
42196,27.5,-103.5,30.5557
42197,27.5,-102.5,30.459078
42198,27.5,-101.5,30.360216
42199,27.5,-100.5,30.26092
42200,27.5,-99.5,30.131548
42201,27.5,-98.5,29.946136
42202,27.5,-97.5,29.90139
42203,27.5,-96.5,30.090216
42204,27.5,-95.5,30.323454
42205,27.5,-94.5,30.500841
42206,27.5,-93.5,30.609598
42207,27.5,-92.5,30.636621
42208,27.5,-91.5,30.59384
42209,27.5,-90.5,30.589523
42210,27.5,-89.5,30.583822
42211,27.5,-88.5,30.519445
42212,27.5,-87.5,30.425898
42213,27.5,-86.5,30.474207
42214,27.5,-85.5,30.604975
42215,27.5,-84.5,30.648573
42216,27.5,-83.5,30.515144
42217,27.5,-82.5,30.478891
42218,27.5,-81.5,30.238708
42219,27.5,-80.5,30.050768
42220,27.5,-79.5,30.043669
42221,27.5,-78.5,30.071571
42222,27.5,-77.5,30.106264
42223,27.5,-76.5,30.067955
42224,27.5,-75.5,29.908716
42225,27.5,-74.5,29.880976
42226,27.5,-73.5,29.931482
42227,27.5,-72.5,30.004608
42228,27.5,-71.5,30.047974
42229,27.5,-70.5,30.034073
42230,27.5,-69.5,29.979944
42231,27.5,-68.5,29.948454
42232,27.5,-67.5,29.907785
42233,27.5,-66.5,29.856821
42234,27.5,-65.5,29.776855
42235,27.5,-64.5,29.710367
42236,27.5,-63.5,29.758875
42237,27.5,-62.5,29.741644
42238,27.5,-61.5,29.721193
42239,27.5,-60.5,29.707373
42240,27.5,-59.5,29.650543
42241,27.5,-58.5,29.588562
42242,27.5,-57.5,29.513105
42243,27.5,-56.5,29.44433
42244,27.5,-55.5,29.405462
42245,27.5,-54.5,29.355783
42246,27.5,-53.5,29.28734
42247,27.5,-52.5,29.202642
42248,27.5,-51.5,29.09936
42249,27.5,-50.5,28.976059
42250,27.5,-49.5,28.873962
42251,27.5,-48.5,28.80272
42252,27.5,-47.5,28.75194
42253,27.5,-46.5,28.68986
42254,27.5,-45.5,28.615707
42255,27.5,-44.5,28.530853
42256,27.5,-43.5,28.462572
42257,27.5,-42.5,28.378202
42258,27.5,-41.5,28.29486
42259,27.5,-40.5,28.216797
42260,27.5,-39.5,28.156137
42261,27.5,-38.5,28.08048
42262,27.5,-37.5,27.994604
42263,27.5,-36.5,27.890112
42264,27.5,-35.5,27.739655
42265,27.5,-34.5,27.623064
42266,27.5,-33.5,27.500101
42267,27.5,-32.5,27.356003
42268,27.5,-31.5,27.220749
42269,27.5,-30.5,27.12681
42270,27.5,-29.5,27.027353
42271,27.5,-28.5,26.919067
42272,27.5,-27.5,26.77432
42273,27.5,-26.5,26.649492
42274,27.5,-25.5,26.532104
42275,27.5,-24.5,26.354177
42276,27.5,-23.5,26.077505
42277,27.5,-22.5,25.847494
42278,27.5,-21.5,25.65892
42279,27.5,-20.5,25.497099
42280,27.5,-19.5,25.473671
42281,27.5,-18.5,25.476578
42282,27.5,-17.5,25.381727
42283,27.5,-16.5,25.068579
42284,27.5,-15.5,24.451586
42285,27.5,-14.5,23.90638
42286,27.5,-13.5,23.574446
42287,27.5,-12.5,23.398422
42288,27.5,-11.5,22.932724
42289,27.5,-10.5,22.816721
42290,27.5,-9.5,22.818308
42291,27.5,-8.5,23.00675
42292,27.5,-7.5,23.186525
42293,27.5,-6.5,23.3414
42294,27.5,-5.5,23.487663
42295,27.5,-4.5,23.634283
42296,27.5,-3.5,23.786377
42297,27.5,-2.5,23.942055
42298,27.5,-1.5,24.095453
42299,27.5,-0.5,24.250906
42300,27.5,0.5,24.406874
42301,27.5,1.5,24.567698
42302,27.5,2.5,24.741966
42303,27.5,3.5,24.934097
42304,27.5,4.5,25.137594
42305,27.5,5.5,25.330917
42306,27.5,6.5,25.529764
42307,27.5,7.5,25.718775
42308,27.5,8.5,25.901728
42309,27.5,9.5,26.08034
42310,27.5,10.5,26.278605
42311,27.5,11.5,26.485804
42312,27.5,12.5,26.695206
42313,27.5,13.5,26.904144
42314,27.5,14.5,27.113886
42315,27.5,15.5,27.322783
42316,27.5,16.5,27.53132
42317,27.5,17.5,27.72347
42318,27.5,18.5,27.867788
42319,27.5,19.5,27.93531
42320,27.5,20.5,27.963486
42321,27.5,21.5,27.979185
42322,27.5,22.5,27.997541
42323,27.5,23.5,28.024239
42324,27.5,24.5,28.066818
42325,27.5,25.5,28.11318
42326,27.5,26.5,28.157387
42327,27.5,27.5,28.208109
42328,27.5,28.5,28.28361
42329,27.5,29.5,28.35605
42330,27.5,30.5,28.441353
42331,27.5,31.5,28.5104
42332,27.5,32.5,28.746893
42333,27.5,33.5,28.898788
42334,27.5,34.5,29.091766
42335,27.5,35.5,29.776001
42336,27.5,36.5,30.40084
42337,27.5,37.5,30.641394
42338,27.5,38.5,30.753271
42339,27.5,39.5,30.935349
42340,27.5,40.5,31.198265
42341,27.5,41.5,31.507078
42342,27.5,42.5,31.818598
42343,27.5,43.5,32.129894
42344,27.5,44.5,32.441105
42345,27.5,45.5,32.765316
42346,27.5,46.5,33.161495
42347,27.5,47.5,33.741184
42348,27.5,48.5,34.37611
42349,27.5,49.5,34.66912
42350,27.5,50.5,34.868137
42351,27.5,51.5,34.97542
42352,27.5,52.5,34.847866
42353,27.5,53.5,34.59467
42354,27.5,54.5,34.074703
42355,27.5,55.5,33.60805
42356,27.5,56.5,33.28078
42357,27.5,57.5,32.55138
42358,27.5,58.5,31.90462
42359,27.5,59.5,31.316008
42360,27.5,60.5,30.732916
42361,27.5,61.5,30.205847
42362,27.5,62.5,29.857595
42363,27.5,63.5,29.710947
42364,27.5,64.5,29.622932
42365,27.5,65.5,29.4974
42366,27.5,66.5,29.238138
42367,27.5,67.5,28.761177
42368,27.5,68.5,28.11006
42369,27.5,69.5,27.58594
42370,27.5,70.5,27.311111
42371,27.5,71.5,27.19738
42372,27.5,72.5,27.135506
42373,27.5,73.5,27.088003
42374,27.5,74.5,27.051218
42375,27.5,75.5,27.01966
42376,27.5,76.5,26.990408
42377,27.5,77.5,26.963182
42378,27.5,78.5,26.934967
42379,27.5,79.5,26.9095
42380,27.5,80.5,26.888556
42381,27.5,81.5,26.867186
42382,27.5,82.5,26.852625
42383,27.5,83.5,26.853685
42384,27.5,84.5,26.853256
42385,27.5,85.5,26.852163
42386,27.5,86.5,26.852966
42387,27.5,87.5,26.852257
42388,27.5,88.5,26.852303
42389,27.5,89.5,26.84986
42390,27.5,90.5,26.85602
42391,27.5,91.5,26.867682
42392,27.5,92.5,26.87802
42393,27.5,93.5,26.891335
42394,27.5,94.5,26.903547
42395,27.5,95.5,26.91536
42396,27.5,96.5,26.926188
42397,27.5,97.5,26.939184
42398,27.5,98.5,26.948326
42399,27.5,99.5,26.962702
42400,27.5,100.5,26.97447
42401,27.5,101.5,26.986681
42402,27.5,102.5,27.010902
42403,27.5,103.5,27.034777
42404,27.5,104.5,27.05989
42405,27.5,105.5,27.083748
42406,27.5,106.5,27.108725
42407,27.5,107.5,27.133715
42408,27.5,108.5,27.157633
42409,27.5,109.5,27.18043
42410,27.5,110.5,27.205421
42411,27.5,111.5,27.228662
42412,27.5,112.5,27.253592
42413,27.5,113.5,27.279541
42414,27.5,114.5,27.303085
42415,27.5,115.5,27.323053
42416,27.5,116.5,27.33032
42417,27.5,117.5,27.382425
42418,27.5,118.5,27.754148
42419,27.5,119.5,28.448076
42420,27.5,120.5,28.746557
42421,27.5,121.5,29.020676
42422,27.5,122.5,29.336912
42423,27.5,123.5,29.675436
42424,27.5,124.5,29.968771
42425,27.5,125.5,30.157328
42426,27.5,126.5,30.270292
42427,27.5,127.5,30.36175
42428,27.5,128.5,30.412506
42429,27.5,129.5,30.369705
42430,27.5,130.5,30.258463
42431,27.5,131.5,30.180597
42432,27.5,132.5,30.226051
42433,27.5,133.5,30.226511
42434,27.5,134.5,30.16929
42435,27.5,135.5,30.103806
42436,27.5,136.5,30.104683
42437,27.5,137.5,30.103746
42438,27.5,138.5,30.105667
42439,27.5,139.5,30.082655
42440,27.5,140.5,29.96676
42441,27.5,141.5,29.893066
42442,27.5,142.5,29.818426
42443,27.5,143.5,29.74972
42444,27.5,144.5,29.820288
42445,27.5,145.5,29.891088
42446,27.5,146.5,29.927397
42447,27.5,147.5,29.914972
42448,27.5,148.5,29.872438
42449,27.5,149.5,29.834986
42450,27.5,150.5,29.830095
42451,27.5,151.5,29.776138
42452,27.5,152.5,29.634302
42453,27.5,153.5,29.596155
42454,27.5,154.5,29.575396
42455,27.5,155.5,29.569601
42456,27.5,156.5,29.539818
42457,27.5,157.5,29.548737
42458,27.5,158.5,29.623825
42459,27.5,159.5,29.674715
42460,27.5,160.5,29.721243
42461,27.5,161.5,29.693121
42462,27.5,162.5,29.621767
42463,27.5,163.5,29.537195
42464,27.5,164.5,29.466063
42465,27.5,165.5,29.392458
42466,27.5,166.5,29.308401
42467,27.5,167.5,29.24518
42468,27.5,168.5,29.239578
42469,27.5,169.5,29.175697
42470,27.5,170.5,29.06846
42471,27.5,171.5,28.983322
42472,27.5,172.5,29.020203
42473,27.5,173.5,28.961393
42474,27.5,174.5,28.842522
42475,27.5,175.5,28.769373
42476,27.5,176.5,28.832407
42477,27.5,177.5,28.814276
42478,27.5,178.5,28.751017
42479,27.5,179.5,28.670572
42480,28.5,-179.5,28.491385
42481,28.5,-178.5,28.461023
42482,28.5,-177.5,28.422668
42483,28.5,-176.5,28.371561
42484,28.5,-175.5,28.325174
42485,28.5,-174.5,28.25414
42486,28.5,-173.5,28.174568
42487,28.5,-172.5,28.123924
42488,28.5,-171.5,28.08757
42489,28.5,-170.5,28.023943
42490,28.5,-169.5,27.954508
42491,28.5,-168.5,27.89794
42492,28.5,-167.5,27.847063
42493,28.5,-166.5,27.795555
42494,28.5,-165.5,27.743187
42495,28.5,-164.5,27.6887
42496,28.5,-163.5,27.632294
42497,28.5,-162.5,27.568594
42498,28.5,-161.5,27.48361
42499,28.5,-160.5,27.351938
42500,28.5,-159.5,27.276686
42501,28.5,-158.5,27.231268
42502,28.5,-157.5,27.188568
42503,28.5,-156.5,27.154913
42504,28.5,-155.5,27.070227
42505,28.5,-154.5,26.965902
42506,28.5,-153.5,26.87459
42507,28.5,-152.5,26.797539
42508,28.5,-151.5,26.721428
42509,28.5,-150.5,26.630144
42510,28.5,-149.5,26.465628
42511,28.5,-148.5,26.24997
42512,28.5,-147.5,26.115095
42513,28.5,-146.5,25.971834
42514,28.5,-145.5,25.818525
42515,28.5,-144.5,25.658546
42516,28.5,-143.5,25.517729
42517,28.5,-142.5,25.410498
42518,28.5,-141.5,25.30516
42519,28.5,-140.5,25.179266
42520,28.5,-139.5,25.017847
42521,28.5,-138.5,24.862001
42522,28.5,-137.5,24.71447
42523,28.5,-136.5,24.584618
42524,28.5,-135.5,24.4223
42525,28.5,-134.5,24.24648
42526,28.5,-133.5,24.092257
42527,28.5,-132.5,23.924738
42528,28.5,-131.5,23.748163
42529,28.5,-130.5,23.618288
42530,28.5,-129.5,23.500809
42531,28.5,-128.5,23.383379
42532,28.5,-127.5,23.242907
42533,28.5,-126.5,23.181643
42534,28.5,-125.5,23.165527
42535,28.5,-124.5,23.122396
42536,28.5,-123.5,22.956703
42537,28.5,-122.5,22.85676
42538,28.5,-121.5,22.787077
42539,28.5,-120.5,22.737398
42540,28.5,-119.5,22.75856
42541,28.5,-118.5,23.121042
42542,28.5,-117.5,23.601862
42543,28.5,-116.5,23.982748
42544,28.5,-115.5,23.844767
42545,28.5,-114.5,24.009224
42546,28.5,-113.5,28.713102
42547,28.5,-112.5,31.559942
42548,28.5,-111.5,31.255163
42549,28.5,-110.5,31.275436
42550,28.5,-109.5,31.204638
42551,28.5,-108.5,31.051643
42552,28.5,-107.5,30.869509
42553,28.5,-106.5,30.779678
42554,28.5,-105.5,30.71192
42555,28.5,-104.5,30.646606
42556,28.5,-103.5,30.581198
42557,28.5,-102.5,30.514471
42558,28.5,-101.5,30.457586
42559,28.5,-100.5,30.403116
42560,28.5,-99.5,30.31952
42561,28.5,-98.5,30.166021
42562,28.5,-97.5,30.073608
42563,28.5,-96.5,30.260773
42564,28.5,-95.5,30.46095
42565,28.5,-94.5,30.69364
42566,28.5,-93.5,30.774132
42567,28.5,-92.5,30.866224
42568,28.5,-91.5,30.86293
42569,28.5,-90.5,30.818724
42570,28.5,-89.5,30.723547
42571,28.5,-88.5,30.612642
42572,28.5,-87.5,30.476974
42573,28.5,-86.5,30.540842
42574,28.5,-85.5,30.680552
42575,28.5,-84.5,30.707926
42576,28.5,-83.5,30.491106
42577,28.5,-82.5,30.495577
42578,28.5,-81.5,30.095192
42579,28.5,-80.5,30.023743
42580,28.5,-79.5,29.856985
42581,28.5,-78.5,29.853577
42582,28.5,-77.5,29.90032
42583,28.5,-76.5,29.869493
42584,28.5,-75.5,29.7628
42585,28.5,-74.5,29.741114
42586,28.5,-73.5,29.759928
42587,28.5,-72.5,29.82598
42588,28.5,-71.5,29.90673
42589,28.5,-70.5,29.907837
42590,28.5,-69.5,29.871956
42591,28.5,-68.5,29.843414
42592,28.5,-67.5,29.82991
42593,28.5,-66.5,29.772104
42594,28.5,-65.5,29.686361
42595,28.5,-64.5,29.664484
42596,28.5,-63.5,29.702316
42597,28.5,-62.5,29.71166
42598,28.5,-61.5,29.733763
42599,28.5,-60.5,29.737833
42600,28.5,-59.5,29.691504
42601,28.5,-58.5,29.628832
42602,28.5,-57.5,29.544212
42603,28.5,-56.5,29.427757
42604,28.5,-55.5,29.282442
42605,28.5,-54.5,29.17762
42606,28.5,-53.5,29.094576
